order_id,order_date,customer_id,channel,sku,quantity,unit_price,discount_pct,line_total
O009286,2023-07-05,C0211,phone,PW-0006,1,7.73,0.055,7.3
O009286,2023-07-05,C0211,phone,PW-0046,1,105.33,0.055,99.52
O009287,2023-07-05,C0211,rep,PW-0052,4,21.67,0.138,74.74
O009287,2023-07-05,C0211,rep,PW-0059,5,17.36,0.138,74.85
O010239,2023-07-05,C0227,rep,PW-0019,7,9.73,0.181,55.77
O010239,2023-07-05,C0227,rep,PW-0059,6,17.36,0.181,85.29
O010239,2023-07-05,C0227,rep,PW-0112,18,8.94,0.181,131.76
O010239,2023-07-05,C0227,rep,PW-0040,10,37.64,0.181,308.19
O010239,2023-07-05,C0227,rep,PW-0092,6,88.65,0.181,435.52
O010239,2023-07-05,C0227,rep,PW-0050,13,36.02,0.181,383.41
O010239,2023-07-05,C0227,rep,PW-0061,4,8.97,0.181,29.38
O012882,2023-07-05,C0287,online,PW-0118,1,15.01,0.085,13.74
O013493,2023-07-05,C0305,online,PW-0087,1,20.54,0.049,19.54
O013493,2023-07-05,C0305,online,PW-0113,1,5.48,0.049,5.21
O013493,2023-07-05,C0305,online,PW-0108,1,7.56,0.049,7.19
O013493,2023-07-05,C0305,online,PW-0086,2,7.94,0.049,15.11
O013493,2023-07-05,C0305,online,PW-0035,1,9.06,0.049,8.62
O013493,2023-07-05,C0305,online,PW-0014,2,12.14,0.049,23.1
O014149,2023-07-05,C0317,phone,PW-0014,2,12.14,0.006,24.14
O014149,2023-07-05,C0317,phone,PW-0045,3,19.22,0.006,57.32
O014149,2023-07-05,C0317,phone,PW-0009,4,8.76,0.006,34.84
O015250,2023-07-05,C0339,online,PW-0003,1,10.1,0.068,9.41
O015250,2023-07-05,C0339,online,PW-0021,1,54.06,0.068,50.36
O015250,2023-07-05,C0339,online,PW-0096,1,61.07,0.068,56.89
O015319,2023-07-05,C0341,phone,PW-0018,1,32.06,0.048,30.53
O015319,2023-07-05,C0341,phone,PW-0106,1,6.92,0.048,6.59
O015319,2023-07-05,C0341,phone,PW-0120,1,33.43,0.048,31.83
O015319,2023-07-05,C0341,phone,PW-0002,1,8.48,0.048,8.07
O015814,2023-07-05,C0356,phone,PW-0046,1,105.33,0.064,98.55
O015814,2023-07-05,C0356,phone,PW-0043,1,12.0,0.064,11.23
O016891,2023-07-05,C0375,online,PW-0073,1,21.74,0.083,19.93
O016891,2023-07-05,C0375,online,PW-0096,1,61.07,0.083,55.97
O016891,2023-07-05,C0375,online,PW-0082,1,11.37,0.083,10.42
O016891,2023-07-05,C0375,online,PW-0014,1,12.14,0.083,11.13
O020413,2023-07-05,C0458,rep,PW-0032,54,34.89,0.104,1687.61
O020413,2023-07-05,C0458,rep,PW-0024,94,93.78,0.104,7896.17
O020413,2023-07-05,C0458,rep,PW-0018,231,32.06,0.104,6633.67
O020413,2023-07-05,C0458,rep,PW-0090,70,163.87,0.104,10274.86
O020413,2023-07-05,C0458,rep,PW-0069,21,7.15,0.104,134.49
O021117,2023-07-05,C0475,phone,PW-0032,1,34.89,0.047,33.24
O021117,2023-07-05,C0475,phone,PW-0051,1,11.21,0.047,10.68
O021117,2023-07-05,C0475,phone,PW-0044,1,12.9,0.047,12.29
O021117,2023-07-05,C0475,phone,PW-0059,1,17.36,0.047,16.54
O021117,2023-07-05,C0475,phone,PW-0056,1,9.05,0.047,8.62
O021284,2023-07-05,C0479,online,PW-0052,1,21.67,0.099,19.54
O021284,2023-07-05,C0479,online,PW-0041,1,10.8,0.099,9.74
O021414,2023-07-05,C0481,phone,PW-0110,6,7.04,0.058,39.8
O021414,2023-07-05,C0481,phone,PW-0092,4,88.65,0.058,334.14
O021414,2023-07-05,C0481,phone,PW-0007,2,63.84,0.058,120.31
O021414,2023-07-05,C0481,phone,PW-0026,3,26.87,0.058,75.96
O021414,2023-07-05,C0481,phone,PW-0030,2,70.61,0.058,133.07
O021414,2023-07-05,C0481,phone,PW-0057,1,28.05,0.058,26.43
O025522,2023-07-05,C0578,phone,PW-0096,7,61.07,0.027,415.84
O025522,2023-07-05,C0578,phone,PW-0063,1,9.62,0.027,9.36
O025522,2023-07-05,C0578,phone,PW-0023,1,19.03,0.027,18.51
O025522,2023-07-05,C0578,phone,PW-0005,2,7.82,0.027,15.21
O025791,2023-07-05,C0585,rep,PW-0068,8,7.98,0.11,56.83
O025791,2023-07-05,C0585,rep,PW-0112,17,8.94,0.11,135.29
O025791,2023-07-05,C0585,rep,PW-0107,4,26.79,0.11,95.39
O026148,2023-07-05,C0593,online,PW-0048,1,25.85,0.041,24.79
O027990,2023-07-05,C0637,rep,PW-0112,27,8.94,0.148,205.7
O027990,2023-07-05,C0637,rep,PW-0114,11,14.68,0.148,137.61
O027990,2023-07-05,C0637,rep,PW-0027,38,95.75,0.148,3100.74
O027990,2023-07-05,C0637,rep,PW-0019,24,9.73,0.148,199.01
O030079,2023-07-05,C0680,phone,PW-0068,1,7.98,0.054,7.55
O030079,2023-07-05,C0680,phone,PW-0114,1,14.68,0.054,13.89
O031849,2023-07-05,C0714,rep,PW-0080,6,6.04,0.09,32.99
O031927,2023-07-05,C0715,phone,PW-0003,1,10.1,0.066,9.44
O031927,2023-07-05,C0715,phone,PW-0004,1,87.75,0.066,82.0
O031927,2023-07-05,C0715,phone,PW-0021,3,54.06,0.066,151.55
O031927,2023-07-05,C0715,phone,PW-0041,1,10.8,0.066,10.09
O031927,2023-07-05,C0715,phone,PW-0039,1,104.74,0.066,97.88
O031927,2023-07-05,C0715,phone,PW-0047,2,8.26,0.066,15.44
O031927,2023-07-05,C0715,phone,PW-0045,2,19.22,0.066,35.92
O032122,2023-07-05,C0720,rep,PW-0087,2,20.54,0.183,33.57
O034971,2023-07-05,C0776,phone,PW-0066,2,13.92,0.039,26.74
O035578,2023-07-05,C0795,rep,PW-0103,3,46.82,0.161,117.78
O035578,2023-07-05,C0795,rep,PW-0110,4,7.04,0.161,23.61
O035767,2023-07-05,C0798,phone,PW-0103,1,46.82,0.0,46.82
O035767,2023-07-05,C0798,phone,PW-0120,1,33.43,0.0,33.43
O035767,2023-07-05,C0798,phone,PW-0105,1,8.33,0.0,8.33
O036381,2023-07-05,C0811,online,PW-0012,1,54.27,0.052,51.43
O036381,2023-07-05,C0811,online,PW-0014,1,12.14,0.052,11.51
O036381,2023-07-05,C0811,online,PW-0081,2,10.94,0.052,20.74
O036887,2023-07-05,C0820,online,PW-0027,1,95.75,0.0,95.75
O037464,2023-07-05,C0835,phone,PW-0048,2,25.85,0.01,51.17
O037464,2023-07-05,C0835,phone,PW-0040,1,37.64,0.01,37.26
O037464,2023-07-05,C0835,phone,PW-0013,1,75.34,0.01,74.57
O037464,2023-07-05,C0835,phone,PW-0062,1,58.94,0.01,58.34
O037464,2023-07-05,C0835,phone,PW-0018,1,32.06,0.01,31.73
O037464,2023-07-05,C0835,phone,PW-0020,1,9.81,0.01,9.71
O037464,2023-07-05,C0835,phone,PW-0057,2,28.05,0.01,55.53
O037589,2023-07-05,C0836,rep,PW-0045,4,19.22,0.15,65.34
O037589,2023-07-05,C0836,rep,PW-0025,12,40.81,0.15,416.24
O037589,2023-07-05,C0836,rep,PW-0054,9,36.39,0.15,278.37
O039008,2023-07-05,C0873,online,PW-0034,1,13.01,0.0,13.01
O039008,2023-07-05,C0873,online,PW-0097,1,22.64,0.0,22.64
O039008,2023-07-05,C0873,online,PW-0105,1,8.33,0.0,8.33
O000431,2023-07-06,C0014,phone,PW-0119,1,36.67,0.049,34.86
O000431,2023-07-06,C0014,phone,PW-0084,1,10.74,0.049,10.21
O000482,2023-07-06,C0016,online,PW-0108,1,7.56,0.086,6.91
O002534,2023-07-06,C0065,rep,PW-0037,3,118.04,0.175,292.02
O002534,2023-07-06,C0065,rep,PW-0111,5,4.68,0.175,19.3
O002534,2023-07-06,C0065,rep,PW-0050,6,36.02,0.175,178.22
O002534,2023-07-06,C0065,rep,PW-0036,8,14.0,0.175,92.36
O002534,2023-07-06,C0065,rep,PW-0011,9,50.32,0.175,373.46
O003071,2023-07-06,C0080,online,PW-0046,1,105.33,0.094,95.39
O003071,2023-07-06,C0080,online,PW-0053,1,14.38,0.094,13.02
O003938,2023-07-06,C0099,online,PW-0053,1,14.38,0.002,14.35
O003938,2023-07-06,C0099,online,PW-0036,1,14.0,0.002,13.97
O003938,2023-07-06,C0099,online,PW-0057,2,28.05,0.002,55.99
O003938,2023-07-06,C0099,online,PW-0054,2,36.39,0.002,72.64
O003938,2023-07-06,C0099,online,PW-0015,1,67.01,0.002,66.88
O003938,2023-07-06,C0099,online,PW-0016,1,23.22,0.002,23.18
O003938,2023-07-06,C0099,online,PW-0041,1,10.8,0.002,10.78
O004839,2023-07-06,C0122,rep,PW-0036,9,14.0,0.169,104.68
O004839,2023-07-06,C0122,rep,PW-0053,8,14.38,0.169,95.57
O004839,2023-07-06,C0122,rep,PW-0046,14,105.33,0.169,1225.06
O005190,2023-07-06,C0130,phone,PW-0035,3,9.06,0.0,27.18
O005190,2023-07-06,C0130,phone,PW-0039,2,104.74,0.0,209.48
O005190,2023-07-06,C0130,phone,PW-0044,1,12.9,0.0,12.9
O005190,2023-07-06,C0130,phone,PW-0046,1,105.33,0.0,105.33
O006655,2023-07-06,C0161,phone,PW-0023,1,19.03,0.045,18.18
O006655,2023-07-06,C0161,phone,PW-0049,1,30.18,0.045,28.84
O006655,2023-07-06,C0161,phone,PW-0034,2,13.01,0.045,24.86
O006655,2023-07-06,C0161,phone,PW-0016,2,23.22,0.045,44.37
O006655,2023-07-06,C0161,phone,PW-0040,1,37.64,0.045,35.96
O007200,2023-07-06,C0170,rep,PW-0044,16,12.9,0.122,181.17
O007200,2023-07-06,C0170,rep,PW-0051,14,11.21,0.122,137.75
O007200,2023-07-06,C0170,rep,PW-0007,9,63.84,0.122,504.32
O007200,2023-07-06,C0170,rep,PW-0050,21,36.02,0.122,663.94
O007200,2023-07-06,C0170,rep,PW-0014,47,12.14,0.122,500.82
O007200,2023-07-06,C0170,rep,PW-0045,19,19.22,0.122,320.54
O007399,2023-07-06,C0173,online,PW-0073,1,21.74,0.054,20.57
O008263,2023-07-06,C0194,online,PW-0054,1,36.39,0.035,35.13
O008263,2023-07-06,C0194,online,PW-0039,1,104.74,0.035,101.12
O008786,2023-07-06,C0204,phone,PW-0037,3,118.04,0.024,345.59
O009726,2023-07-06,C0219,online,PW-0091,1,11.02,0.01,10.91
O009726,2023-07-06,C0219,online,PW-0113,1,5.48,0.01,5.43
O011226,2023-07-06,C0253,phone,PW-0044,1,12.9,0.059,12.14
O011226,2023-07-06,C0253,phone,PW-0030,1,70.61,0.059,66.46
O011226,2023-07-06,C0253,phone,PW-0042,1,20.4,0.059,19.2
O011226,2023-07-06,C0253,phone,PW-0046,2,105.33,0.059,198.29
O011226,2023-07-06,C0253,phone,PW-0060,1,44.53,0.059,41.91
O011735,2023-07-06,C0263,phone,PW-0055,1,67.63,0.0,67.63
O011735,2023-07-06,C0263,phone,PW-0045,2,19.22,0.0,38.44
O011735,2023-07-06,C0263,phone,PW-0077,2,4.19,0.0,8.38
O012042,2023-07-06,C0270,rep,PW-0028,8,35.75,0.126,249.83
O012042,2023-07-06,C0270,rep,PW-0057,7,28.05,0.126,171.51
O012042,2023-07-06,C0270,rep,PW-0105,3,8.33,0.126,21.83
O012042,2023-07-06,C0270,rep,PW-0041,3,10.8,0.126,28.3
O012325,2023-07-06,C0276,online,PW-0062,1,58.94,0.0,58.94
O012325,2023-07-06,C0276,online,PW-0043,5,12.0,0.0,60.0
O013491,2023-07-06,C0305,phone,PW-0113,2,5.48,0.071,10.18
O013491,2023-07-06,C0305,phone,PW-0016,1,23.22,0.071,21.57
O013491,2023-07-06,C0305,phone,PW-0053,1,14.38,0.071,13.36
O013491,2023-07-06,C0305,phone,PW-0035,1,9.06,0.071,8.42
O013937,2023-07-06,C0312,rep,PW-0084,8,10.74,0.092,78.05
O013937,2023-07-06,C0312,rep,PW-0035,9,9.06,0.092,74.07
O013937,2023-07-06,C0312,rep,PW-0023,9,19.03,0.092,155.58
O013937,2023-07-06,C0312,rep,PW-0111,2,4.68,0.092,8.5
O014581,2023-07-06,C0325,phone,PW-0041,1,10.8,0.041,10.36
O014581,2023-07-06,C0325,phone,PW-0113,1,5.48,0.041,5.26
O016913,2023-07-06,C0376,phone,PW-0084,7,10.74,0.022,73.5
O017441,2023-07-06,C0390,rep,PW-0067,28,25.95,0.116,642.66
O017441,2023-07-06,C0390,rep,PW-0091,7,11.02,0.116,68.23
O017441,2023-07-06,C0390,rep,PW-0116,16,29.49,0.116,417.33
O017441,2023-07-06,C0390,rep,PW-0059,19,17.36,0.116,291.74
O017441,2023-07-06,C0390,rep,PW-0106,5,6.92,0.116,30.6
O018244,2023-07-06,C0409,online,PW-0005,1,7.82,0.064,7.32
O018244,2023-07-06,C0409,online,PW-0034,1,13.01,0.064,12.18
O018244,2023-07-06,C0409,online,PW-0086,1,7.94,0.064,7.43
O018244,2023-07-06,C0409,online,PW-0002,1,8.48,0.064,7.94
O018244,2023-07-06,C0409,online,PW-0036,1,14.0,0.064,13.1
O018244,2023-07-06,C0409,online,PW-0023,1,19.03,0.064,17.81
O018552,2023-07-06,C0415,online,PW-0062,1,58.94,0.044,56.36
O018552,2023-07-06,C0415,online,PW-0048,1,25.85,0.044,24.72
O018552,2023-07-06,C0415,online,PW-0047,1,8.26,0.044,7.9
O019021,2023-07-06,C0424,phone,PW-0030,2,70.61,0.046,134.73
O020851,2023-07-06,C0470,online,PW-0090,1,163.87,0.093,148.63
O021413,2023-07-06,C0481,online,PW-0107,2,26.79,0.061,50.33
O021413,2023-07-06,C0481,online,PW-0015,1,67.01,0.061,62.95
O021769,2023-07-06,C0491,online,PW-0108,1,7.56,0.056,7.13
O021769,2023-07-06,C0491,online,PW-0013,1,75.34,0.056,71.08
O021769,2023-07-06,C0491,online,PW-0028,1,35.75,0.056,33.73
O021863,2023-07-06,C0492,rep,PW-0007,20,63.84,0.09,1161.72
O022787,2023-07-06,C0515,phone,PW-0096,10,61.07,0.006,607.12
O022787,2023-07-06,C0515,phone,PW-0118,5,15.01,0.006,74.61
O022787,2023-07-06,C0515,phone,PW-0051,3,11.21,0.006,33.43
O022787,2023-07-06,C0515,phone,PW-0104,2,9.81,0.006,19.5
O023544,2023-07-06,C0534,rep,PW-0021,11,54.06,0.125,520.56
O024360,2023-07-06,C0553,online,PW-0001,1,11.36,0.035,10.96
O024360,2023-07-06,C0553,online,PW-0104,5,9.81,0.035,47.34
O024360,2023-07-06,C0553,online,PW-0086,2,7.94,0.035,15.33
O025420,2023-07-06,C0576,phone,PW-0029,4,8.25,0.0,33.0
O025836,2023-07-06,C0586,rep,PW-0046,2,105.33,0.2,168.45
O025836,2023-07-06,C0586,rep,PW-0036,4,14.0,0.2,44.78
O025836,2023-07-06,C0586,rep,PW-0047,7,8.26,0.2,46.23
O025941,2023-07-06,C0588,online,PW-0011,2,50.32,0.019,98.73
O025941,2023-07-06,C0588,online,PW-0048,1,25.85,0.019,25.36
O025941,2023-07-06,C0588,online,PW-0023,1,19.03,0.019,18.67
O026670,2023-07-06,C0603,online,PW-0019,2,9.73,0.003,19.41
O026670,2023-07-06,C0603,online,PW-0110,3,7.04,0.003,21.06
O026670,2023-07-06,C0603,online,PW-0037,2,118.04,0.003,235.46
O026670,2023-07-06,C0603,online,PW-0052,3,21.67,0.003,64.84
O026670,2023-07-06,C0603,online,PW-0032,2,34.89,0.003,69.6
O026741,2023-07-06,C0604,phone,PW-0088,1,33.75,0.068,31.46
O026741,2023-07-06,C0604,phone,PW-0023,1,19.03,0.068,17.74
O026741,2023-07-06,C0604,phone,PW-0107,1,26.79,0.068,24.98
O026741,2023-07-06,C0604,phone,PW-0043,1,12.0,0.068,11.19
O026742,2023-07-06,C0604,online,PW-0021,1,54.06,0.039,51.95
O026742,2023-07-06,C0604,online,PW-0084,1,10.74,0.039,10.32
O027604,2023-07-06,C0626,phone,PW-0051,1,11.21,0.0,11.21
O027604,2023-07-06,C0626,phone,PW-0047,2,8.26,0.0,16.52
O027604,2023-07-06,C0626,phone,PW-0018,2,32.06,0.0,64.12
O029509,2023-07-06,C0666,online,PW-0052,1,21.67,0.047,20.65
O029541,2023-07-06,C0667,online,PW-0021,1,54.06,0.07,50.26
O029541,2023-07-06,C0667,online,PW-0049,1,30.18,0.07,28.06
O029541,2023-07-06,C0667,online,PW-0044,1,12.9,0.07,11.99
O029886,2023-07-06,C0676,phone,PW-0029,2,8.25,0.0,16.5
O029886,2023-07-06,C0676,phone,PW-0044,5,12.9,0.0,64.5
O029886,2023-07-06,C0676,phone,PW-0112,2,8.94,0.0,17.88
O029886,2023-07-06,C0676,phone,PW-0027,5,95.75,0.0,478.75
O030757,2023-07-06,C0695,rep,PW-0084,9,10.74,0.156,81.61
O031151,2023-07-06,C0702,online,PW-0063,1,9.62,0.088,8.77
O031289,2023-07-06,C0705,phone,PW-0063,1,9.62,0.0,9.62
O031289,2023-07-06,C0705,phone,PW-0031,1,12.67,0.0,12.67
O031289,2023-07-06,C0705,phone,PW-0049,1,30.18,0.0,30.18
O031289,2023-07-06,C0705,phone,PW-0021,3,54.06,0.0,162.18
O031289,2023-07-06,C0705,phone,PW-0104,3,9.81,0.0,29.43
O031436,2023-07-06,C0708,online,PW-0095,1,28.0,0.013,27.63
O031436,2023-07-06,C0708,online,PW-0017,1,15.42,0.013,15.21
O031436,2023-07-06,C0708,online,PW-0016,1,23.22,0.013,22.91
O031436,2023-07-06,C0708,online,PW-0024,1,93.78,0.013,92.53
O032225,2023-07-06,C0721,online,PW-0041,2,10.8,0.024,21.08
O032225,2023-07-06,C0721,online,PW-0050,3,36.02,0.024,105.48
O032225,2023-07-06,C0721,online,PW-0052,4,21.67,0.024,84.61
O033725,2023-07-06,C0754,online,PW-0085,1,51.95,0.089,47.34
O033725,2023-07-06,C0754,online,PW-0010,1,80.88,0.089,73.7
O033725,2023-07-06,C0754,online,PW-0079,1,20.73,0.089,18.89
O033725,2023-07-06,C0754,online,PW-0071,1,44.55,0.089,40.6
O033725,2023-07-06,C0754,online,PW-0108,1,7.56,0.089,6.89
O034587,2023-07-06,C0768,online,PW-0107,2,26.79,0.058,50.47
O034587,2023-07-06,C0768,online,PW-0061,1,8.97,0.058,8.45
O034587,2023-07-06,C0768,online,PW-0118,5,15.01,0.058,70.7
O034701,2023-07-06,C0771,phone,PW-0029,1,8.25,0.069,7.68
O034701,2023-07-06,C0771,phone,PW-0014,1,12.14,0.069,11.31
O034701,2023-07-06,C0771,phone,PW-0117,1,30.69,0.069,28.59
O034701,2023-07-06,C0771,phone,PW-0020,1,9.81,0.069,9.14
O034701,2023-07-06,C0771,phone,PW-0048,1,25.85,0.069,24.08
O036995,2023-07-06,C0824,rep,PW-0120,28,33.43,0.14,805.23
O036995,2023-07-06,C0824,rep,PW-0019,3,9.73,0.14,25.11
O036995,2023-07-06,C0824,rep,PW-0109,10,46.33,0.14,398.56
O036995,2023-07-06,C0824,rep,PW-0118,11,15.01,0.14,142.04
O036995,2023-07-06,C0824,rep,PW-0103,4,46.82,0.14,161.11
O036995,2023-07-06,C0824,rep,PW-0106,7,6.92,0.14,41.67
O036995,2023-07-06,C0824,rep,PW-0063,8,9.62,0.14,66.21
O036995,2023-07-06,C0824,rep,PW-0075,9,19.36,0.14,149.89
O039202,2023-07-06,C0876,phone,PW-0040,1,37.64,0.056,35.53
O039202,2023-07-06,C0876,phone,PW-0034,1,13.01,0.056,12.28
O039202,2023-07-06,C0876,phone,PW-0027,1,95.75,0.056,90.37
O039202,2023-07-06,C0876,phone,PW-0096,1,61.07,0.056,57.64
O039333,2023-07-06,C0879,online,PW-0097,1,22.64,0.01,22.42
O039333,2023-07-06,C0879,online,PW-0089,1,47.96,0.01,47.49
O039333,2023-07-06,C0879,online,PW-0014,1,12.14,0.01,12.02
O039765,2023-07-06,C0891,online,PW-0015,1,67.01,0.006,66.6
O039765,2023-07-06,C0891,online,PW-0066,1,13.92,0.006,13.84
O039765,2023-07-06,C0891,online,PW-0076,1,33.13,0.006,32.93
O039765,2023-07-06,C0891,online,PW-0008,1,33.84,0.006,33.64
O039765,2023-07-06,C0891,online,PW-0005,2,7.82,0.006,15.55
O039765,2023-07-06,C0891,online,PW-0017,1,15.42,0.006,15.33
O040198,2023-07-06,C0899,online,PW-0027,1,95.75,0.0,95.75
O040224,2023-07-06,C0900,online,PW-0116,2,29.49,0.004,58.77
O040224,2023-07-06,C0900,online,PW-0109,2,46.33,0.004,92.33
O040224,2023-07-06,C0900,online,PW-0120,1,33.43,0.004,33.31
O040224,2023-07-06,C0900,online,PW-0106,2,6.92,0.004,13.79
O040224,2023-07-06,C0900,online,PW-0096,1,61.07,0.004,60.85
O000138,2023-07-07,C0005,phone,PW-0111,1,4.68,0.0,4.68
O000138,2023-07-07,C0005,phone,PW-0016,1,23.22,0.0,23.22
O000138,2023-07-07,C0005,phone,PW-0087,2,20.54,0.0,41.08
O000138,2023-07-07,C0005,phone,PW-0035,1,9.06,0.0,9.06
O000253,2023-07-07,C0007,online,PW-0065,1,4.04,0.075,3.74
O000410,2023-07-07,C0013,rep,PW-0067,6,25.95,0.097,140.62
O000410,2023-07-07,C0013,rep,PW-0006,2,7.73,0.097,13.96
O000410,2023-07-07,C0013,rep,PW-0096,5,61.07,0.097,275.77
O000410,2023-07-07,C0013,rep,PW-0001,13,11.36,0.097,133.37
O000410,2023-07-07,C0013,rep,PW-0114,12,14.68,0.097,159.09
O000410,2023-07-07,C0013,rep,PW-0117,3,30.69,0.097,83.15
O001612,2023-07-07,C0041,online,PW-0026,1,26.87,0.037,25.88
O001612,2023-07-07,C0041,online,PW-0039,1,104.74,0.037,100.9
O001612,2023-07-07,C0041,online,PW-0031,1,12.67,0.037,12.2
O001612,2023-07-07,C0041,online,PW-0052,1,21.67,0.037,20.87
O001612,2023-07-07,C0041,online,PW-0059,1,17.36,0.037,16.72
O003503,2023-07-07,C0088,online,PW-0101,1,16.66,0.089,15.18
O005834,2023-07-07,C0144,online,PW-0010,1,80.88,0.007,80.28
O005865,2023-07-07,C0145,phone,PW-0046,4,105.33,0.012,416.29
O005865,2023-07-07,C0145,phone,PW-0002,2,8.48,0.012,16.76
O005865,2023-07-07,C0145,phone,PW-0042,9,20.4,0.012,181.41
O005865,2023-07-07,C0145,phone,PW-0004,2,87.75,0.012,173.41
O005865,2023-07-07,C0145,phone,PW-0105,2,8.33,0.012,16.46
O006188,2023-07-07,C0153,online,PW-0068,1,7.98,0.0,7.98
O006188,2023-07-07,C0153,online,PW-0025,7,40.81,0.0,285.67
O006188,2023-07-07,C0153,online,PW-0009,3,8.76,0.0,26.28
O006405,2023-07-07,C0157,phone,PW-0069,1,7.15,0.0,7.15
O006405,2023-07-07,C0157,phone,PW-0092,2,88.65,0.0,177.3
O006405,2023-07-07,C0157,phone,PW-0088,3,33.75,0.0,101.25
O006405,2023-07-07,C0157,phone,PW-0103,6,46.82,0.0,280.92
O006405,2023-07-07,C0157,phone,PW-0111,2,4.68,0.0,9.36
O006786,2023-07-07,C0162,phone,PW-0115,1,17.96,0.026,17.48
O006786,2023-07-07,C0162,phone,PW-0034,1,13.01,0.026,12.67
O006786,2023-07-07,C0162,phone,PW-0045,1,19.22,0.026,18.71
O006786,2023-07-07,C0162,phone,PW-0010,1,80.88,0.026,78.74
O006786,2023-07-07,C0162,phone,PW-0108,1,7.56,0.026,7.36
O006786,2023-07-07,C0162,phone,PW-0059,1,17.36,0.026,16.9
O006786,2023-07-07,C0162,phone,PW-0100,1,71.86,0.026,69.96
O006932,2023-07-07,C0164,online,PW-0116,1,29.49,0.063,27.63
O006932,2023-07-07,C0164,online,PW-0088,1,33.75,0.063,31.62
O006932,2023-07-07,C0164,online,PW-0016,1,23.22,0.063,21.75
O006932,2023-07-07,C0164,online,PW-0099,1,10.88,0.063,10.19
O006932,2023-07-07,C0164,online,PW-0021,1,54.06,0.063,50.64
O006932,2023-07-07,C0164,online,PW-0046,1,105.33,0.063,98.67
O006932,2023-07-07,C0164,online,PW-0055,1,67.63,0.063,63.35
O010449,2023-07-07,C0232,online,PW-0041,1,10.8,0.01,10.7
O010574,2023-07-07,C0237,rep,PW-0007,2,63.84,0.13,111.07
O010575,2023-07-07,C0237,online,PW-0063,1,9.62,0.069,8.96
O010575,2023-07-07,C0237,online,PW-0025,1,40.81,0.069,37.99
O010575,2023-07-07,C0237,online,PW-0012,1,54.27,0.069,50.52
O011414,2023-07-07,C0257,online,PW-0041,1,10.8,0.0,10.8
O013090,2023-07-07,C0294,online,PW-0104,1,9.81,0.065,9.17
O013376,2023-07-07,C0303,phone,PW-0053,1,14.38,0.046,13.73
O013376,2023-07-07,C0303,phone,PW-0037,1,118.04,0.046,112.66
O013807,2023-07-07,C0309,phone,PW-0011,1,50.32,0.061,47.27
O013807,2023-07-07,C0309,phone,PW-0021,1,54.06,0.061,50.78
O013807,2023-07-07,C0309,phone,PW-0082,4,11.37,0.061,42.72
O013807,2023-07-07,C0309,phone,PW-0026,2,26.87,0.061,50.48
O013807,2023-07-07,C0309,phone,PW-0059,2,17.36,0.061,32.61
O013807,2023-07-07,C0309,phone,PW-0089,7,47.96,0.061,315.36
O013807,2023-07-07,C0309,phone,PW-0002,4,8.48,0.061,31.86
O013807,2023-07-07,C0309,phone,PW-0060,3,44.53,0.061,125.49
O014755,2023-07-07,C0327,rep,PW-0039,4,104.74,0.134,362.77
O014755,2023-07-07,C0327,rep,PW-0060,2,44.53,0.134,77.12
O014755,2023-07-07,C0327,rep,PW-0016,3,23.22,0.134,60.32
O014755,2023-07-07,C0327,rep,PW-0062,1,58.94,0.134,51.04
O014834,2023-07-07,C0328,online,PW-0084,1,10.74,0.0,10.74
O014834,2023-07-07,C0328,online,PW-0023,2,19.03,0.0,38.05
O014834,2023-07-07,C0328,online,PW-0078,1,19.98,0.0,19.97
O014834,2023-07-07,C0328,online,PW-0096,1,61.07,0.0,61.05
O014834,2023-07-07,C0328,online,PW-0072,1,39.77,0.0,39.76
O015428,2023-07-07,C0346,phone,PW-0011,1,50.32,0.0,50.32
O015429,2023-07-07,C0346,online,PW-0070,1,22.02,0.078,20.29
O015752,2023-07-07,C0354,phone,PW-0049,1,30.18,0.075,27.91
O015752,2023-07-07,C0354,phone,PW-0018,1,32.06,0.075,29.65
O018643,2023-07-07,C0417,rep,PW-0114,10,14.68,0.167,122.28
O018643,2023-07-07,C0417,rep,PW-0116,14,29.49,0.167,343.89
O018643,2023-07-07,C0417,rep,PW-0120,16,33.43,0.167,445.53
O018725,2023-07-07,C0419,phone,PW-0044,3,12.9,0.046,36.93
O018725,2023-07-07,C0419,phone,PW-0105,7,8.33,0.046,55.64
O018725,2023-07-07,C0419,phone,PW-0045,2,19.22,0.046,36.68
O018725,2023-07-07,C0419,phone,PW-0036,2,14.0,0.046,26.72
O019055,2023-07-07,C0425,rep,PW-0061,4,8.97,0.112,31.86
O019055,2023-07-07,C0425,rep,PW-0028,9,35.75,0.112,285.73
O019055,2023-07-07,C0425,rep,PW-0056,2,9.05,0.112,16.07
O019055,2023-07-07,C0425,rep,PW-0031,14,12.67,0.112,157.52
O019195,2023-07-07,C0429,phone,PW-0085,3,51.95,0.0,155.85
O019608,2023-07-07,C0441,rep,PW-0002,7,8.48,0.165,49.56
O019608,2023-07-07,C0441,rep,PW-0110,4,7.04,0.165,23.51
O019608,2023-07-07,C0441,rep,PW-0057,3,28.05,0.165,70.26
O019608,2023-07-07,C0441,rep,PW-0004,6,87.75,0.165,439.61
O019608,2023-07-07,C0441,rep,PW-0106,4,6.92,0.165,23.11
O021412,2023-07-07,C0481,rep,PW-0002,23,8.48,0.171,161.64
